"rs","effect","Site","country","in_lab","Ntotal","B_or_W","design","or_stat_test","effect_type","effect_size","ncontrol","ntreatment","outcomes1_2","outcome_c1","outcome_t1","outcome_c2","outcome_t2"
"RRR4","Ego depletion","Lange, Heise & Hoemann","DEU",1,"119","Between","control vs. treatment","Independent samples t-test","d","-0.0714",59,60,"mean _ SD",0.29,0.284,0.087,0.081
"RRR4","Ego depletion","Muller, Zerhouni & Batailler","FRA",1,"109","Between","control vs. treatment","Independent samples t-test","d","-0.395773181",55,54,"mean _ SD",0.386,0.345,0.098,0.109
"RRR4","Ego depletion","Otgaar, Martijn, Alberts, Michirev, Merckelbach & Howe","NLD",1,"98","Between","control vs. treatment","Independent samples t-test","d","-0.181622086",50,48,"mean _ SD",0.309,0.29,0.097,0.112
"RRR4","Ego depletion","Rentzsch, Nalis & Schütz","DEU",1,"120","Between","control vs. treatment","Independent samples t-test","d","-0.0603",58,62,"mean _ SD",0.296,0.291,0.077,0.088
"RRR4","Ego depletion","Schlinkert, Schrama & Koole","NLD",1,"103","Between","control vs. treatment","Independent samples t-test","d","0.137656212",51,52,"mean _ SD",0.324,0.341,0.124,0.123
"RRR4","Ego depletion","Stamos, Bruyneel & DeWitte","BEL",1,"114","Between","control vs. treatment","Independent samples t-test","d","-0.183706449",56,58,"mean _ SD",0.303,0.286,0.091,0.094
"RRR4","Ego depletion","Ullrich, Primoceri & Schoch","CHE",1,"114","Between","control vs. treatment","Independent samples t-test","d","0.272413583",57,57,"mean _ SD",0.283,0.306,0.071,0.096
"RRR4","Ego depletion","Wolff, Muzi & Brand","DEU",1,"105","Between","control vs. treatment","Independent samples t-test","d","0.087",54,51,"mean _ SD",0.299,0.307,0.089,0.095
"RRR4","Ego depletion","Yusainy, Wimbarti, Nurwanti & Octavianus","IDN",1,"196","Between","control vs. treatment","Independent samples t-test","d","-0.02826643",99,97,"mean _ SD",0.283,0.28,0.122,0.087
"RRR5","Commitment on exit","Aykutoglu","TUR",1,"107","Between","control vs. treatment","NA","Raw mean difference","0.121124708624708",52,55,"mean _ SD",2.25160256410256,2.37272727272727,1.05776648200386,1.19432111179096
"RRR5","Commitment on exit","Bredow","USA",1,"153","Between","control vs. treatment","NA","Raw mean difference","-0.19285102739726",73,80,"mean _ SD",1.65639269406393,1.46354166666667,1.05317212687897,1.01256554631475
"RRR5","Commitment on exit","Caprariello","USA",1,"118","Between","control vs. treatment","NA","Raw mean difference","0.231848659003831",60,58,"mean _ SD",1.97361111111111,2.20545977011494,1.12647597952841,1.25997148677102
"RRR5","Commitment on exit","Carcedo","USA",1,"100","Between","control vs. treatment","NA","Raw mean difference","-0.0133333333333334",50,50,"mean _ SD",1.52333333333333,1.51,0.843482415367394,1.05887352971327
"RRR5","Commitment on exit","Carson","USA",1,"176","Between","control vs. treatment","NA","Raw mean difference","-0.120119247492359",87,89,"mean _ SD",1.63697318007663,1.51685393258427,0.98633893993915,1.08006352220956
"RRR5","Commitment on exit","Cheung","CAN",1,"157","Between","control vs. treatment","NA","Raw mean difference","-0.202869739262145",79,78,"mean _ SD",2.09282700421941,1.88995726495726,1.15716424291169,1.12362579126011
"RRR5","Commitment on exit","Cobb","CAN",1,"154","Between","control vs. treatment","NA","Raw mean difference","0.110914304993253",76,78,"mean _ SD",1.96600877192982,2.07692307692308,1.1964590992668,1.2069251557857
"RRR5","Commitment on exit","Collins","USA",1,"102","Between","control vs. treatment","NA","Raw mean difference","-0.106346153846154",50,52,"mean _ SD",1.93166666666667,1.82532051282051,1.16127153900437,1.00776662832943
"RRR5","Commitment on exit","DiDonato","USA",1,"101","Between","control vs. treatment","NA","Raw mean difference","0.000131337010769617",47,54,"mean _ SD",1.97517730496454,1.97530864197531,1.21197164563034,0.929460409843735
"RRR5","Commitment on exit","Fuglestad","USA",1,"104","Between","control vs. treatment","NA","Raw mean difference","-0.148765432098765",54,50,"mean _ SD",2.14043209876543,1.99166666666667,1.25233786345109,1.17986340921273
"RRR5","Commitment on exit","Hoplock","USA",1,"185","Between","control vs. treatment","NA","Raw mean difference","0.000810293658231709",97,88,"mean _ SD",1.68384879725086,1.68465909090909,1.09877734451776,1.14647614248199
"RRR5","Commitment on exit","Sinclair","CAN",1,"111","Between","control vs. treatment","NA","Raw mean difference","-0.232656926406926",56,55,"mean _ SD",1.78720238095238,1.55454545454545,0.976092969736995,1.04836956769435
"RRR5","Commitment on exit","Sucharyna","CAN",1,"151","Between","control vs. treatment","NA","Raw mean difference","-0.0702220647295062",68,83,"mean _ SD",1.96078431372549,1.89056224899598,0.945933799016477,1.24231565614621
"RRR5","Commitment on exit","Tidwell","USA",1,"86","Between","control vs. treatment","NA","Raw mean difference","0.17059620596206",41,45,"mean _ SD",1.35162601626016,1.52222222222222,0.93958327699962,1.09973022403522
"RRR5","Commitment on exit","Vranka","CZE",1,"153","Between","control vs. treatment","NA","Raw mean difference","-0.0567054396168321",74,79,"mean _ SD",1.61261261261261,1.55590717299578,1.14181226219173,1.18414272901061
"RRR5","Commitment on exit","Yong","SGP",1,"113","Between","control vs. treatment","NA","Raw mean difference","-0.220969089390142",57,56,"mean _ SD",2.29239766081871,2.07142857142857,1.2891799033374,1.09295593211834
"RRR5","Commitment on neglect","Aykutoglu","TUR",1,"107","Between","control vs. treatment","NA","Raw mean difference","0.115559440559441",52,55,"mean _ SD",4.38141025641026,4.4969696969697,0.973553638366821,0.969037593228154
"RRR5","Commitment on neglect","Bredow","USA",1,"153","Between","control vs. treatment","NA","Raw mean difference","-0.0600599315068493",73,80,"mean _ SD",3.23401826484018,3.17395833333333,1.13495743637275,0.936747236463016
"RRR5","Commitment on neglect","Caprariello","USA",1,"118","Between","control vs. treatment","NA","Raw mean difference","0.0147030651340994",60,58,"mean _ SD",3.42638888888889,3.44109195402299,1.18638419345859,1.34588469392063
"RRR5","Commitment on neglect","Carcedo","USA",1,"100","Between","control vs. treatment","NA","Raw mean difference","-0.225",50,50,"mean _ SD",3.24333333333333,3.01833333333333,1.03219709309912,1.04304874299915
"RRR5","Commitment on neglect","Carson","USA",1,"176","Between","control vs. treatment","NA","Raw mean difference","-0.235470747772181",87,89,"mean _ SD",3.35344827586207,3.11797752808989,1.14733186135106,1.18037194724066
"RRR5","Commitment on neglect","Cheung","CAN",1,"157","Between","control vs. treatment","NA","Raw mean difference","-0.166112193010927",79,78,"mean _ SD",3.62658227848101,3.46047008547009,1.11770432393827,0.971985327052562
"RRR5","Commitment on neglect","Cobb","CAN",1,"154","Between","control vs. treatment","NA","Raw mean difference","0.329087944219523",76,78,"mean _ SD",3.45723684210526,3.78632478632479,1.12928143500821,1.20361931219944
"RRR5","Commitment on neglect","Collins","USA",1,"102","Between","control vs. treatment","NA","Raw mean difference","-0.249423076923077",50,52,"mean _ SD",3.735,3.48557692307692,1.14393426424206,1.1240732268136
"RRR5","Commitment on neglect","DiDonato","USA",1,"101","Between","control vs. treatment","NA","Raw mean difference","0.242480956133438",47,54,"mean _ SD",3.29609929078014,3.53858024691358,1.10017682354571,0.986240899520786
"RRR5","Commitment on neglect","Fuglestad","USA",1,"104","Between","control vs. treatment","NA","Raw mean difference","-0.325185185185185",54,50,"mean _ SD",3.72685185185185,3.40166666666667,0.968234559455708,1.16893486993875
"RRR5","Commitment on neglect","Hoplock","USA",1,"185","Between","control vs. treatment","NA","Raw mean difference","-0.0900890346766636",97,88,"mean _ SD",3.48024054982818,3.39015151515152,1.18553524084009,1.14383414621448
"RRR5","Commitment on neglect","Sinclair","CAN",1,"111","Between","control vs. treatment","NA","Raw mean difference","-0.105952380952381",56,55,"mean _ SD",3.42261904761905,3.31666666666667,1.17667322760394,1.1362209038681
"RRR5","Commitment on neglect","Sucharyna","CAN",1,"151","Between","control vs. treatment","NA","Raw mean difference","0.02380108669974",68,83,"mean _ SD",3.61274509803922,3.63654618473896,1.00504167569117,1.1784809989906
"RRR5","Commitment on neglect","Tidwell","USA",1,"86","Between","control vs. treatment","NA","Raw mean difference","0.155239385727191",41,45,"mean _ SD",3.27439024390244,3.42962962962963,1.23311426861341,1.20158191653022
"RRR5","Commitment on neglect","Vranka","CZE",1,"153","Between","control vs. treatment","NA","Raw mean difference","-0.154678412589805",74,79,"mean _ SD",3.46058558558559,3.30590717299578,1.17026702882478,1.13977879962315
"RRR5","Commitment on neglect","Yong","SGP",1,"113","Between","control vs. treatment","NA","Raw mean difference","0.0529448621553881",57,56,"mean _ SD",3.88157894736842,3.93452380952381,1.13727293307753,0.97464242157206
"RRR6","Facial Feedback hypothesis","Albohn","USA",1,"139","Between","control vs. treatment","NA","Raw mean difference","0.139",72,67,"mean _ SD",4.062,4.201,1.843,1.304
"RRR6","Facial Feedback hypothesis","Allard","USA",1,"125","Between","control vs. treatment","NA","Raw mean difference","0.157",70,55,"mean _ SD",4.888,5.045,1.756,1.562
"RRR6","Facial Feedback hypothesis","Benning","USA",1,"115","Between","control vs. treatment","NA","Raw mean difference","-0.016",57,58,"mean _ SD",4.705,4.688,1.425,1.343
"RRR6","Facial Feedback hypothesis","Bulnes","BEL",1,"101","Between","control vs. treatment","NA","Raw mean difference","0.121",51,50,"mean _ SD",4.485,4.607,1.286,1.52
"RRR6","Facial Feedback hypothesis","Capaldi","CAN",1,"117","Between","control vs. treatment","NA","Raw mean difference","-0.113",58,59,"mean _ SD",5.019,4.905,1.637,1.537
"RRR6","Facial Feedback hypothesis","Chasten","USA",1,"94","Between","control vs. treatment","NA","Raw mean difference","-0.053",47,47,"mean _ SD",5.059,5.005,1.412,1.543
"RRR6","Facial Feedback hypothesis","Holmes","USA",1,"99","Between","control vs. treatment","NA","Raw mean difference","0.203",50,49,"mean _ SD",4.707,4.91,1.306,1.486
"RRR6","Facial Feedback hypothesis","Koch","USA",1,"100","Between","control vs. treatment","NA","Raw mean difference","-0.192",50,50,"mean _ SD",5.122,4.93,1.425,1.324
"RRR6","Facial Feedback hypothesis","Korb","ITA",1,"101","Between","control vs. treatment","NA","Raw mean difference","0.019",50,51,"mean _ SD",4.118,4.137,1.713,1.716
"RRR6","Facial Feedback hypothesis","Lynott","GBR",1,"126","Between","control vs. treatment","NA","Raw mean difference","0.366",67,59,"mean _ SD",4.178,4.544,1.734,1.424
"RRR6","Facial Feedback hypothesis","Oosterwijk","NLD",1,"110","Between","control vs. treatment","NA","Raw mean difference","-0.239",57,53,"mean _ SD",4.871,4.632,1.322,1.477
"RRR6","Facial Feedback hypothesis","Ozdogru","TUR",1,"87","Between","control vs. treatment","NA","Raw mean difference","-0.577",35,52,"mean _ SD",4.343,3.766,1.94,1.952
"RRR6","Facial Feedback hypothesis","Pacheco-Unguetti","ESP",1,"120","Between","control vs. treatment","NA","Raw mean difference","-0.132",59,61,"mean _ SD",3.912,3.78,1.843,1.649
"RRR6","Facial Feedback hypothesis","Talarico","USA",1,"112","Between","control vs. treatment","NA","Raw mean difference","0.025",55,57,"mean _ SD",4.339,4.364,1.595,1.301
"RRR6","Facial Feedback hypothesis","Wagenmakers","NLD",1,"130","Between","control vs. treatment","NA","Raw mean difference","0.154",65,65,"mean _ SD",4.788,4.942,1.301,1.141
"RRR6","Facial Feedback hypothesis","Wayand","USA",1,"110","Between","control vs. treatment","NA","Raw mean difference","-0.202",57,53,"mean _ SD",4.955,4.753,1.488,1.392
"RRR6","Facial Feedback hypothesis","Zeelenberg","NLD",1,"108","Between","control vs. treatment","NA","Raw mean difference","0.352",58,50,"mean _ SD",4.578,4.93,1.41,1.397
"RRR7","Intuitive-cooperation","Aczel","HUN",1,"203","Between","control vs. treatment","Confidence Interval","Raw mean difference","5.5",102,101,"mean _ SD",80.2,85.7,26.5,20.8
"RRR7","Intuitive-cooperation","BÃ¨gue","FRA",1,"221","Between","control vs. treatment","Confidence Interval","Raw mean difference","-0.299999999999997",114,107,"mean _ SD",64.6,64.3,35.1,38.1
"RRR7","Intuitive-cooperation","Bouwmeester","NLD",1,"169","Between","control vs. treatment","Confidence Interval","Raw mean difference","-3.90000000000001",82,87,"mean _ SD",58.2,54.3,33.7,36.7
"RRR7","Intuitive-cooperation","Espin","GBR",1,"157","Between","control vs. treatment","Confidence Interval","Raw mean difference","-2.2",80,77,"mean _ SD",57.2,55,35.6,38.1
"RRR7","Intuitive-cooperation","Evans","NLD",1,"144","Between","control vs. treatment","Confidence Interval","Raw mean difference","-2.6",72,72,"mean _ SD",61.6,59,29.6,35.2
"RRR7","Intuitive-cooperation","Ferreira-Santos","PRT",1,"163","Between","control vs. treatment","Confidence Interval","Raw mean difference","1.2",82,81,"mean _ SD",60.3,61.5,34,28.5
"RRR7","Intuitive-cooperation","Fiedler","DEU",1,"154","Between","control vs. treatment","Confidence Interval","Raw mean difference","7.8",75,79,"mean _ SD",66.2,74,39.3,32.7
"RRR7","Intuitive-cooperation","Hauser","USA",1,"166","Between","control vs. treatment","Confidence Interval","Raw mean difference","-2",82,84,"mean _ SD",54.1,52.1,41.1,39.8
"RRR7","Intuitive-cooperation","Hernan","GBR",1,"182","Between","control vs. treatment","Confidence Interval","Raw mean difference","-2.5",92,90,"mean _ SD",49.7,47.2,40.2,39.3
"RRR7","Intuitive-cooperation","Lohse","DEU",1,"156","Between","control vs. treatment","Confidence Interval","Raw mean difference","-6.09999999999999",80,76,"mean _ SD",60.3,54.2,33.5,38.6
"RRR7","Intuitive-cooperation","Mischkowski","DEU",1,"188","Between","control vs. treatment","Confidence Interval","Raw mean difference","-5.1",91,97,"mean _ SD",59.4,54.3,36.3,35
"RRR7","Intuitive-cooperation","Neal","USA",1,"156","Between","control vs. treatment","Confidence Interval","Raw mean difference","4.90000000000001",75,81,"mean _ SD",69.3,74.2,39.5,34.4
"RRR7","Intuitive-cooperation","Novakova","CZE",1,"202","Between","control vs. treatment","Confidence Interval","Raw mean difference","2.5",101,101,"mean _ SD",65,67.5,36.7,33
"RRR7","Intuitive-cooperation","PagÃ ","ESP",1,"157","Between","control vs. treatment","Confidence Interval","Raw mean difference","-5.59999999999999",78,79,"mean _ SD",49.8,44.2,38.7,38.8
"RRR7","Intuitive-cooperation","Piovesan","DNK",1,"216","Between","control vs. treatment","Confidence Interval","Raw mean difference","-7.5",109,107,"mean _ SD",61,53.5,39.4,36.2
"RRR7","Intuitive-cooperation","Salomon","USA",1,"198","Between","control vs. treatment","Confidence Interval","Raw mean difference","-0.300000000000004",100,98,"mean _ SD",63.2,62.9,36.7,38.3
"RRR7","Intuitive-cooperation","Srinivasan","IND",1,"177","Between","control vs. treatment","Confidence Interval","Raw mean difference","7.5",89,88,"mean _ SD",50.6,58.1,36,35.4
"RRR7","Intuitive-cooperation","TinghÃ¶g","SWE",1,"164","Between","control vs. treatment","Confidence Interval","Raw mean difference","-9.40000000000001",81,83,"mean _ SD",74.9,65.5,33,35.6
"RRR7","Intuitive-cooperation","Trueblood","USA",1,"143","Between","control vs. treatment","Confidence Interval","Raw mean difference","0.100000000000009",68,75,"mean _ SD",66.6,66.7,39.8,33.2
"RRR7","Intuitive-cooperation","Wills","USA",1,"147","Between","control vs. treatment","Confidence Interval","Raw mean difference","-1.5",72,75,"mean _ SD",49.8,48.3,38,39.3
"RRR7","Intuitive-cooperation","Wollbrant","SWE",1,"133","Between","control vs. treatment","Confidence Interval","Raw mean difference","2.2",67,66,"mean _ SD",69,71.2,38,35.3
"RRR8","Professor priming","Aczel","HUN",1,"260","Between","control vs. treatment","Confidence Interval","Raw mean difference","-1.35",133,127,"mean _ SE",56.94,55.59,1.51,NA
"RRR8","Professor priming","Aveyard","ARE",1,"205","Between","control vs. treatment","Confidence Interval","Raw mean difference","-3.99",93,112,"mean _ SE",45.81,41.82,1.75,NA
"RRR8","Professor priming","Baskin","USA",1,"130","Between","control vs. treatment","Confidence Interval","Raw mean difference","4.08",64,66,"mean _ SE",45.52,49.6,2.19,NA
"RRR8","Professor priming","Bialobrzeska","POL",1,"136","Between","control vs. treatment","Confidence Interval","Raw mean difference","-0.12",72,64,"mean _ SE",52.82,52.71,2.03,NA
"RRR8","Professor priming","Boot","USA",1,"150","Between","control vs. treatment","Confidence Interval","Raw mean difference","-4.99",86,64,"mean _ SE",52.91,47.92,2.39,NA
"RRR8","Professor priming","Braithwaite","USA",1,"136","Between","control vs. treatment","Confidence Interval","Raw mean difference","4.01",70,66,"mean _ SE",57,61.01,2.19,NA
"RRR8","Professor priming","Karpinski","USA",1,"157","Between","control vs. treatment","Confidence Interval","Raw mean difference","1.38",80,77,"mean _ SE",51,52.38,2.27,NA
"RRR8","Professor priming","Keller","USA",1,"431","Between","control vs. treatment","Confidence Interval","Raw mean difference","0.17",201,230,"mean _ SE",51.03,51.2,1.33,NA
